count,item_1,item_2,lift
1,Choco-Chip Brownie Shake (Thickshake),Custard Apple (sitaphal),1.0963541666666665
1,Oreo Brownie Shake (Milkshake),Oreo Brownie Shake (Thickshake),1.092560553633218
1,Nutella Waffles,Oreo Brownie Shake (Milkshake),1.092560553633218
7,Strawberry Shake (Milkshake),Waffle,1.085451197053407
1,Chocolate Brownie Shake (Milkshake),Coffee Brownie Shake (Thickshake),1.0845339185192253
4,Caramel Shake (Thickshake),Waffles,1.0793590504451038
8,Chocolate Brownie Shake (Milkshake),Wonder Vanilla Shake (Milkshake),1.0787956438180655
1,Hazelnut Shake (Milkshake),Oreo Banana Shake (Milkshake),1.0776450511945395
6,Cold Coffee,Hazelnut Coffee,1.0711122279109215
3,Belgium Dark Chocolate Brownie Shake (Milkshake),Custard Apple (sitaphal),1.0699359939759034
8,Blackcurrant Shake (Milkshake),Choco Oreo Shake (Milkshake),1.067662287344581
1,Caramel Shake (Milkshake),Fruit-A-List Shake (Milkshake),1.06702337369755
2,Blue Curacao,Cold Coffee Cooler,1.066722972972973
3,Kulfi Shake (Thickshake),Waffles,1.0651569576760893
1,Classic Lemonade,Snickers Shake (Milkshake),1.0637282425603596
1,Chocolate Brownie Shake (Milkshake),Chocolate Brownie Shake (Thickshake),1.061939461883408
2,Choco-Chip Brownie Shake (Milkshake),Kulfi Shake (Milkshake),1.0613445378151263
5,Caramel Shake (Milkshake),Dry Fruit Shake (Milkshake),1.060690890767594
1,Cad-b,Lemonade,1.05986013986014
1,Brownie Nuts Shake (Milkshake),Cad-b,1.05986013986014
1,Cad-b,Caramel Shake (Thickshake),1.05986013986014
3,Custard Apple (sitaphal),Nutella Brownie Shake (Milkshake),1.0571986607142858
4,Chocolate Brownie Shake (Milkshake),Strawberry Cooler,1.0564371848788308
4,Custard Apple (sitaphal),Dry Fruit Shake (Milkshake),1.0540615727002969
3,Choco-Dip Cookies Shake (Milkshake),Chocolate Shake (Milkshake),1.0509430473372783
1,Choco Oreo Shake (Thickshake),Nutella Brownie Shake (Milkshake),1.0490033222591362
2,Blackcurrant Shake (Milkshake),Kulfi Nuts Shake (Milkshake),1.0480361423566291
2,Cold Coffee Cooler,Mango Shake (Milkshake),1.0467332750126617
3,Strawberry Shake (Milkshake),Wonder Vanilla Shake (Thickshake),1.0466850828729284
1,Oreo Brownie (Milkshake),Strawberry Shake (Milkshake),1.0466850828729282
52,Chocolate Shake (Milkshake),Strawberry Shake (Milkshake),1.0466850828729282
1,Blueberry,Choco-Chip Brownie Shake (Milkshake),1.0447610294117649
5,Choco Oreo Shake (Milkshake),Oreo Brownie Shake (Milkshake),1.0434567085261068
5,Banana Shake (Milkshake),Dry Fruit Shake (Milkshake),1.0410484668644906
2,Cad-b,Oreo Brownie Shake (Thickshake),1.0390785684903332
1,Choco Oreo Shake (Milkshake),Red Velvet Shake,1.0383666758015895
8,Chocolate Strawberry Shake (Milkshake),Waffles,1.0378452408126
18,Dry Fruit Shake (Milkshake),Mango Shake (Milkshake),1.0343091411846181
1,Berryblast,Oreo Shake (Milkshake),1.0333636363636365
1,Caramel Shake (Thickshake),Oreo Shake (Milkshake),1.0333636363636365
1,Kulfi Nuts Shake (Thickshake),Oreo Shake (Milkshake),1.0333636363636365
3,Chocolate Brownie Shake (Milkshake),Coffee Brownie Shake (Milkshake),1.0332383953460187
1,Banana Shake (Milkshake),Kulfi Nuts Shake (Milkshake),1.031862745098039
7,Oreo Brownie Shake (Milkshake),Wonder Vanilla Shake (Milkshake),1.031862745098039
6,Oreo Shake (Milkshake),Strawberry Banana Shake (Milkshake),1.0265201685731489
1,Dates Shake (Milkshake),Hazelnut Shake (Milkshake),1.020926890605353
2,Belgium Dark Chocolate Shake (Milkshake),Kulfi Shake (Milkshake),1.0136436597110756
1,Coffee Shake (Thickshake),Oreo Brownie Shake (Milkshake),1.013101604278075
3,Chocolate Shake (Milkshake),Cookest N Cream Shake (Milkshake),1.0120192307692308
1,Coffee Brownie Shake (Thickshake),Kitkat Shake,1.0119291373631265
4,Belgium Dark Chocolate Shake (Thickshake),Cad-b,1.0093906093906093
2,Classic Lemonade,Coffee Shake (Thickshake),1.0057067020570671
2,Belgium Dark Chocolate Brownie Shake (Thickshake),Oreo Brownie Shake (Milkshake),1.0039745627980923
8,Choco Oreo Shake (Milkshake),Choco-Chip Brownie Shake (Milkshake),1.0017184401850627
4,Belgium Dark Chocolate Shake (Milkshake),Custard Apple (sitaphal),0.9978054775280899
5,Kulfi Shake (Milkshake),Strawberry Shake (Milkshake),0.9968429360694555
1,Chilli Guava,Waffle,0.9952718676122932
1,Oreo Shake (Milkshake),Strawberry Banana Shake (Thickshake),0.9936188811188813
1,Oreo Shake (Milkshake),Snickers Shake (Milkshake),0.9936188811188813
1,Chocolate Brownie Shake (Thickshake),Kitkat Shake,0.9908472803347279
1,Blackcurrant Shake (Milkshake),Wonder Vanilla Shake (Thickshake),0.9898119122257053
1,Blackcurrant Crunch Shake (Milkshake),Blue Curacao,0.9867187500000001
4,Oreo Brownie Shake (Thickshake),Strawberry Shake (Milkshake),0.9851153721156972
2,Chocolate Shake (Milkshake),Cold Coffee Cooler,0.9846673596673595
2,Choco-Chip Brownie Shake (Milkshake),Kulfi Nuts Shake (Milkshake),0.9833044982698962
1,Coffee Shake (Milkshake),Strawberry Cooler,0.9816062176165802
6,Hazelnut Shake (Milkshake),Kitkat Shake,0.973938623673726
3,Hazelnut Shake (Thickshake),Mango Shake (Milkshake),0.9682282793867121
2,Pan Shake (Milkshake),Strawberry Shake (Milkshake),0.966170845728857
1,Choco-A-List Shake (Milkshake),Strawberry Shake (Milkshake),0.966170845728857
1,Oreo Banana Shake (Thickshake),Waffles,0.9637134378974141
1,Choco Chip Brownie (Thickshake),Waffles,0.9637134378974141
1,Oreo Banana (Milkshake),Waffles,0.9637134378974141
1,Banana Crunch Shake (Thickshake),Waffles,0.9637134378974141
3,Belgium Dark Chocolate Brownie Shake (Thickshake),Blackcurrant Shake (Milkshake),0.963060238922308
2,Blue Curacao,Red Velvet Shake,0.9626524390243905
2,Kitkat Shake,Nutella Brownie Shake (Thickshake),0.9608216051730696
1,Coffee Brownie Shake (Thickshake),Nutella Brownie Shake (Milkshake),0.959726443768997
1,Coffee Brownie Shake (Milkshake),Waffle,0.9481981981981982
1,Dry Fruit Shake (Thickshake),Hazelnut Shake (Milkshake),0.9462249230000834
1,Hazelnut Shake (Milkshake),Mango Shake (Thickshake),0.9462249230000834
2,Mango Shake (Milkshake),Mango Shake (Thickshake),0.9446129554992314
2,Dry Fruit Shake (Thickshake),Mango Shake (Milkshake),0.9446129554992314
4,Blackcurrant Shake (Milkshake),Strawberry Banana Shake (Milkshake),0.943926591791401
9,Blackcurrant Shake (Milkshake),Choco-Chip Brownie Shake (Milkshake),0.9432325281209663
6,Choco Oreo Shake (Thickshake),Waffles,0.9413014974811953
1,Kitkat Shake,Oreo Brownie Shake (Thickshake),0.932562146197391
6,Choco-Chip Brownie Shake (Thickshake),Strawberry Shake (Milkshake),0.9303867403314918
1,Strawberry Banana Shake (Milkshake),Waffle,0.9293598233995585
1,Coffee Shake (Milkshake),Oreo Brownie Shake (Milkshake),0.9286764705882352
6,Hazelnut Shake (Milkshake),Nutella Brownie Shake (Milkshake),0.923695758166748
1,Blue Curacao Cooler,Mango Shake (Milkshake),0.9221221708444878
2,Classic Lemonade,Coffee Shake (Milkshake),0.9218978102189782
2,Custard Apple (sitaphal),Strawberry Cooler,0.9202558290155439
2,Belgium Dark Chocolate Brownie Shake (Thickshake),Chocolate Brownie Shake (Milkshake),0.9184341291964611
1,Cold Coffee Cooler,Dry Fruit Shake (Milkshake),0.911620819632689
3,Chocolate Shake (Milkshake),Coffee Shake (Milkshake),0.9108173076923077
6,Custard Apple (sitaphal),Mango Shake (Milkshake),0.9077140119250425
2,Choco-Chip Banana Shake (Milkshake),Mango Shake (Milkshake),0.9006774691969415
2,Choco Oreo Shake (Thickshake),Mango Shake (Milkshake),0.9006774691969415
3,Caramel Shake (Milkshake),Kitkat Shake,0.8973711218125838
1,Blue Curacao,Mango (Milkshake),0.8970170454545455
2,Blue Curacao,Chilli Pineapple,0.8970170454545455
1,Blue Curacao,Peanut Butter Banana Shake (Milkshake),0.8970170454545455
1,Custard Apple (sitaphal),Nutella Brownie Shake (Thickshake),0.8970170454545453
1,Belgium Dark Chocolate Brownie Shake (Milkshake),Nutella Waffles,0.8951098511693834
1,Classic Lemonade,Green Apple,0.8921591711796564
2,Chocolate Shake (Milkshake),Red Velvet Shake,0.8886022514071296
2,Chocolate Shake (Milkshake),Dry Fruit Shake (Thickshake),0.8886022514071296
1,Belgium Dark Chocolate Shake (Milkshake),Oreo Banana Shake (Milkshake),0.8869382022471911
1,Belgium Dark Chocolate Shake (Milkshake),Blackcurrent Shake (Milkshake),0.8869382022471911
7,Belgium Dark Chocolate Shake (Milkshake),Nutella Brownie Shake (Milkshake),0.886938202247191
4,Choco-Chip Brownie Shake (Milkshake),Strawberry Banana Shake (Milkshake),0.8856252434748735
4,Nutella Brownie Shake (Milkshake),Oreo Brownie Shake (Milkshake),0.884453781512605
1,Nutella Brownie Shake (Milkshake),Nutella Waffles,0.884453781512605
1,Nutella Brownie Shake (Milkshake),Oreo Brownie Shake (Thickshake),0.884453781512605
4,Blue Curacao Cooler,Cold Coffee,0.8840926325613953
2,Cad-b,Coffee Shake (Milkshake),0.8832167832167832
1,Caramel Shake (Milkshake),Waffle,0.8825995807127882
2,Banana Shake (Milkshake),Caramel Shake (Milkshake),0.8825995807127882
4,Choco Oreo Shake (Milkshake),Strawberry Cooler,0.8823426675205215
5,Blackcurrant Shake (Milkshake),Oreo Brownie Shake (Milkshake),0.8733634519638577
6,Choco Oreo Shake (Milkshake),Hazelnut Shake (Milkshake),0.8718027380450205
3,Blue Curacao,Kulfi Nuts Shake (Milkshake),0.8706341911764707
6,Cold Coffee,Mocha Coffee,0.8702786851776235
21,Chocolate Shake (Milkshake),Oreo Shake (Milkshake),0.869416520979021
1,Blackcurrant Shake (Milkshake),Dry Fruit Shake (Thickshake),0.8691031424420828
1,Chocolate Strawberry Shake (Milkshake),Nutella Brownie Shake (Milkshake),0.867445054945055
1,Blue Curacao Cooler,Chocolate Shake (Milkshake),0.8674450549450549
1,Coffee Shake (Thickshake),Kitkat Shake,0.8647394446557627
4,Belgium Dark Chocolate Shake (Milkshake),Coffee Brownie Shake (Milkshake),0.8629668994837535
3,Belgium Dark Chocolate Brownie Shake (Milkshake),Caramel Shake (Milkshake),0.8613321209365764
7,Coffee Shake (Thickshake),Waffles,0.8585810628540599
9,Mango Shake (Milkshake),Oreo Brownie Shake (Milkshake),0.8543190700470988
3,Caramel Shake (Milkshake),Nutella Brownie Shake (Milkshake),0.851078167115903
2,Choco-Chip Banana Shake (Milkshake),Chocolate Shake (Milkshake),0.8472719141323792
9,Belgium Dark Chocolate Shake (Milkshake),Choco-Chip Brownie Shake (Milkshake),0.8451999339061468
8,Chilli Pineapple,Cold Coffee,0.8439066038086046
2,Cold Coffee,Oreo Brownie (Thickshake),0.8439066038086046
1,5 Star Shake (Milkshake),Waffles,0.8432492581602373
1,Choco-Chip Banana Shake (Thickshake),Waffles,0.8432492581602373
1,Strawberry Cooler,Strawberry Shake (Thickshake),0.8413767579570688
4,Caramel Shake (Milkshake),Choco-Chip Brownie Shake (Milkshake),0.8410654827968924
1,Belgium Dark Chocolate Shake (Milkshake),Dates Shake (Milkshake),0.840257244234181
6,Choco-Chip Brownie Shake (Milkshake),Kitkat Shake,0.8393059315776521
4,Coffee Shake (Milkshake),Strawberry Shake (Milkshake),0.8373480662983426
1,Wonder Vanilla Shake (Milkshake),Wonder Vanilla Shake (Thickshake),0.8353174603174603
1,Blackcurrent Shake (Milkshake),Wonder Vanilla Shake (Milkshake),0.8353174603174603
1,Choco Oreo Shake (Milkshake),Oreo Brownie Shake (Thickshake),0.8347653668208855
1,Green Apple,Oreo Shake (Milkshake),0.8333577712609972
2,Dry Fruit Shake (Milkshake),Waffle,0.8328387734915924
1,Blackcurrant Shake (Milkshake),Choco-Chip Banana Shake (Milkshake),0.8286797404680324
1,Cad-b,Mocha Coffee,0.8280157342657343
2,Choco-Chip Brownie Shake (Milkshake),Waffle,0.8254901960784314
1,Blue Curacao,Chilli Guava Cooler,0.822265625
2,Blue Curacao,Chocolate Brownie Shake (Thickshake),0.822265625
1,Chocolate Brownie Shake (Milkshake),Oreo Shake (Thickshake),0.8221466801677998
2,Kulfi Shake (Milkshake),Oreo Shake (Milkshake),0.8201298701298703
1,Coffee Shake (Thickshake),Nutella Brownie Shake (Milkshake),0.8201298701298703
12,Oreo Shake (Milkshake),Wonder Vanilla Shake (Milkshake),0.8201298701298703
3,Cold Coffee,Waffle Special Offer,0.8190858213436457
1,Choco Oreo Shake (Milkshake),Choco-Dip Cookies Shake (Milkshake),0.8187121866897148
1,Belgium Dark Chocolate Shake (Milkshake),Blackcurrant Shake (Thickshake),0.8187121866897148
2,Classic Lemonade,Kulfi Nuts Shake (Milkshake),0.813439244310863
2,Belgium Dark Chocolate Shake (Thickshake),Choco Oreo Shake (Milkshake),0.8109149277688603
4,Belgium Dark Chocolate Shake (Milkshake),Caramel Shake (Milkshake),0.8032647869408522
6,Dry Fruit Shake (Milkshake),Nutella Brownie Shake (Milkshake),0.8030945315811785
3,Cad-b,Nutella Brownie Shake (Thickshake),0.8029243483788938
6,Blue Curacao,Coffee Brownie Shake (Milkshake),0.8000422297297298
1,Belgium Dark Chocolate Brownie Shake (Thickshake),Custard Apple (sitaphal),0.8000422297297297
5,Blackcurrant Shake (Milkshake),Chocolate Brownie Shake (Milkshake),0.7989513192853227
5,Banana Shake (Milkshake),Oreo Shake (Milkshake),0.797348484848485
6,Choco-Chip Brownie Shake (Milkshake),Nutella Brownie Shake (Milkshake),0.7960084033613447
2,Coffee Brownie Shake (Milkshake),Strawberry Cooler,0.7958969332026327
1,Hazelnut Shake (Thickshake),Kitkat Shake,0.7926778242677824
37,Mango Shake (Milkshake),Strawberry Shake (Milkshake),0.7917004715427259
1,Blue Curacao,Brownie Nuts Shake (Milkshake),0.7893750000000002
1,Blue Curacao,Kulfi Nuts Shake (Thickshake),0.7893750000000002
2,Belgium Dark Chocolate Shake (Milkshake),Choco-Chip Brownie Shake (Thickshake),0.7883895131086143
1,Chocolate Strawberry Shake (Thickshake),Strawberry Shake (Milkshake),0.7850138121546961
2,Blueberry,Strawberry Shake (Milkshake),0.7850138121546961
1,Choco-Chip Banana Shake (Milkshake),Dry Fruit Shake (Milkshake),0.7844179145676626
3,Nutella Brownie Shake (Thickshake),Oreo Shake (Milkshake),0.7828512396694216
2,Cad-b,Kulfi Nuts Shake (Milkshake),0.77930892636775
10,Banana Shake (Milkshake),Strawberry Shake (Milkshake),0.7753222836095764
1,Berryblast,Mango Shake (Milkshake),0.7745826235093697
1,Brownie Nuts Shake (Milkshake),Mango Shake (Milkshake),0.7745826235093697
1,Choco Oreo Shake (Milkshake),Coffee Shake (Thickshake),0.7740551583248213
8,Blue Curacao,Oreo Brownie Shake (Milkshake),0.7738970588235294
10,Cold Coffee,Hazelnut Shake (Thickshake),0.773581053491221
3,Cold Coffee,Strawberry Crunch Shake (Milkshake),0.773581053491221
1,Choco-Chip Banana (Milkshake),Cold Coffee,0.7735810534912209
2,Fruit-A-List Shake (Milkshake),Oreo Shake (Milkshake),0.7711668928086839
6,Belgium Dark Chocolate Brownie Shake (Milkshake),Belgium Dark Chocolate Shake (Milkshake),0.7693921754433464
1,Kitkat Shake,Oreo Shake (Thickshake),0.7671075718720476
1,Chilli Pineapple,Dry Fruit Shake (Milkshake),0.766590234691125
1,Belgium Dark Chocolate Brownie Shake (Milkshake),Hazelnut Shake (Thickshake),0.7608433734939759
1,Chocolate Brownie Shake (Milkshake),Fruit-A-List Shake (Milkshake),0.7607924503045311
1,Hazelnut Shake (Milkshake),Nutella Waffles,0.7606906243726159
4,Hazelnut Shake (Milkshake),Oreo Brownie Shake (Milkshake),0.7606906243726159
1,Chilli Pineapple,Choco-Chip Brownie Shake (Milkshake),0.7598262032085562
1,Blue Curacao,Strawberry Banana Shake (Thickshake),0.7590144230769231
1,Blue Curacao,Snickers Shake (Milkshake),0.7590144230769231
1,Blackcurrant Shake (Milkshake),Chocolate Shake (Thickshake),0.7581538051090508
1,Kitkat Shake,Kulfi Shake (Milkshake),0.7549312612074118
4,Kitkat Shake,Nutella Brownie Shake (Milkshake),0.7549312612074118
1,Chocolate Brownie Shake (Milkshake),Kulfi Nuts Shake (Milkshake),0.7496043260353468
2,Strawberry Crunch Shake (Milkshake),Waffles,0.7495548961424333
1,Peanut Butter Shake (Milkshake),Waffles,0.7495548961424333
4,Classic Lemonade,Coffee Brownie Shake (Milkshake),0.7474847109883607
1,Classic Lemonade,Cold Coffee Cooler,0.7474847109883607
7,Belgium Dark Chocolate Brownie Shake (Milkshake),Cad-b,0.7448816243996966
1,Mango Shake (Milkshake),Pan Shake (Milkshake),0.7447909841436248
1,Belgium Dark Chocolate Shake (Milkshake),Choco-Chip Banana Shake (Milkshake),0.7425529135092762
2,Choco-Chip Brownie Shake (Thickshake),Wonder Vanilla Shake (Milkshake),0.7425044091710759
10,Blue Curacao,Choco Oreo Shake (Milkshake),0.7391151685393258
1,Pineapple,Strawberry Shake (Milkshake),0.7388365290867729
4,Kulfi Nuts Shake (Milkshake),Strawberry Shake (Milkshake),0.7388365290867729
3,Belgium Dark Chocolate Shake (Thickshake),Oreo Shake (Milkshake),0.7381168831168833
1,Cad-b,Wonder Vanilla Shake (Thickshake),0.736013986013986
14,Kitkat Shake,Strawberry Shake (Milkshake),0.7357451628562842
1,Red Velvet Shake,Wonder Vanilla Shake (Milkshake),0.7334494773519165
3,Caramel Shake (Milkshake),Hazelnut Shake (Milkshake),0.7319853177925173
1,Belgium Dark Chocolate Shake (Thickshake),Coffee Brownie Shake (Milkshake),0.7314671814671815
3,Blue Curacao,Waffle,0.7309027777777779
6,Blackcurrant Shake (Milkshake),Hazelnut Shake (Milkshake),0.7296906929718511
4,Cold Coffee Cooler,Waffles,0.7292966557061512
1,Berryblast,Chocolate Shake (Milkshake),0.7286538461538462
1,Chocolate Brownie Shake (Milkshake),Strawberry Shake (Thickshake),0.7281870595771941
1,Strawberry Cooler,Waffle,0.7271157167530223
1,Belgium Dark Chocolate Shake (Milkshake),Chilli Pineapple,0.7256767109295199
3,Choco-Dip Cookies Shake (Milkshake),Strawberry Shake (Milkshake),0.7246281342966427
2,Blackcurrant Shake (Milkshake),Nutella Brownie Shake (Thickshake),0.7198632088914221
3,Banana Shake (Milkshake),Hazelnut Shake (Milkshake),0.7184300341296929
1,Cookest N Cream Shake (Milkshake),Hazelnut Shake (Milkshake),0.7184300341296929
1,Coffee Brownie Shake (Thickshake),Dry Fruit Shake (Milkshake),0.7176589431150957
7,Nutella Brownie Shake (Milkshake),Oreo Shake (Milkshake),0.7176136363636364
1,Choco-Chip Brownie Shake (Milkshake),Coffee Brownie Shake (Thickshake),0.7113266583229036
9,Caramel Shake (Milkshake),Strawberry Shake (Milkshake),0.7109559053476493
1,Banana Shake (Milkshake),Nutella Brownie Shake (Thickshake),0.7087542087542087
8,Choco-Chip Brownie Shake (Milkshake),Wonder Vanilla Shake (Milkshake),0.7075630252100841
5,Blackcurrant Shake (Milkshake),Nutella Brownie Shake (Milkshake),0.7070085087326466
5,Dry Fruit Shake (Milkshake),Kitkat Shake,0.7056479147784412
1,Chocolate Brownie Shake (Thickshake),Dry Fruit Shake (Milkshake),0.7027077151335311
7,Belgium Dark Chocolate Shake (Milkshake),Blackcurrant Shake (Milkshake),0.7006533760698812
1,Chocolate Shake (Milkshake),Hazelnut Coffee,0.7006286982248522
1,Kitkat Shake,Kulfi Nuts Shake (Milkshake),0.6994216096480433
1,Choco-Chip Banana Shake (Milkshake),Wonder Vanilla Shake (Milkshake),0.6993355481727574
9,Belgium Dark Chocolate Shake (Milkshake),Classic Lemonade,0.6991921594357419
4,Belgium Dark Chocolate Brownie Shake (Thickshake),Mango Shake (Milkshake),0.6978221833417744
1,Chilli Pineapple Cooler,Strawberry Shake (Milkshake),0.6977900552486188
3,Cookest N Cream Shake (Milkshake),Strawberry Shake (Milkshake),0.6977900552486188
2,Oreo Banana Shake (Milkshake),Strawberry Shake (Milkshake),0.6977900552486188
1,Oreo 'Go' Nuts Shake (Milkshake),Strawberry Shake (Milkshake),0.6977900552486188
1,Cad-b,Dates Shake (Milkshake),0.6972764078027236
1,Choco-Chip Brownie Shake (Milkshake),Chocolate Brownie Shake (Thickshake),0.6965073529411765
6,Classic Lemonade,Kitkat Shake,0.694316342424335
1,Oreo Brownie Shake (Milkshake),Waffle,0.6879084967320261
1,Choco-Chip Brownie Shake (Thickshake),Oreo Brownie Shake (Milkshake),0.6879084967320261
1,Choco Oreo Shake (Milkshake),Oreo Shake (Thickshake),0.6866618339978253
1,Blackcurrant Shake (Milkshake),Choco-Dip Cookies Shake (Milkshake),0.6852544007716422
24,Oreo Shake (Milkshake),Strawberry Shake (Milkshake),0.6851029633350076
6,Choco-Chip Brownie Shake (Milkshake),Hazelnut Shake (Milkshake),0.6846215619353544
9,Choco-Chip Brownie Shake (Milkshake),Oreo Shake (Milkshake),0.6838435828877006
3,Coffee Brownie Shake (Milkshake),Dry Fruit Shake (Milkshake),0.6837156147245168
1,Chilli Pineapple,Wonder Vanilla Shake (Milkshake),0.6834415584415585
4,Banana Shake (Milkshake),Classic Lemonade,0.6828872668288728
22,Chocolate Shake (Milkshake),Mango Shake (Milkshake),0.6827250687983226
1,Blackcurrant Shake (Thickshake),Cad-b,0.6793975255513717
1,Belgium Dark Chocolate Shake (Milkshake),Chocolate Shake (Thickshake),0.6793569208701888
1,Belgium Dark Chocolate Shake (Milkshake),Coffee Brownie Shake (Thickshake),0.6793569208701888
2,Cold Coffee Cooler,Strawberry Shake (Milkshake),0.6789308645662238
1,Belgium Dark Chocolate Brownie Shake (Thickshake),Strawberry Banana Shake (Milkshake),0.6781814927510291
11,Oreo Brownie Shake (Milkshake),Strawberry Shake (Milkshake),0.6772668183295418
12,Chocolate Brownie Shake (Milkshake),Strawberry Shake (Milkshake),0.6758863315412631
14,Chocolate Shake (Milkshake),Wonder Vanilla Shake (Milkshake),0.6746794871794871
2,Dry Fruit Waffles,Waffles,0.6745994065281898
1,Pineapple Mojito,Waffles,0.6745994065281898
7,Strawberry Shake (Thickshake),Waffles,0.6745994065281898
1,Brownie Nuts Shake (Thickshake),Waffles,0.6745994065281898
1,Classic Lemonade,Mango Shake (Thickshake),0.6745593733309596
5,Belgium Dark Chocolate Brownie Shake (Milkshake),Choco-Chip Brownie Shake (Milkshake),0.6713323883770376
8,Strawberry Banana Shake (Milkshake),Strawberry Shake (Milkshake),0.6654421718927226
6,Cad-b,Kitkat Shake,0.6651841881967405
1,Cold Coffee,Oreo Banana (Milkshake),0.6630694744210465
1,Choco Chip Brownie (Thickshake),Cold Coffee,0.6630694744210465
1,Cold Coffee,Oreo Banana Shake (Thickshake),0.6630694744210465
1,Blackcurrant Shake (Thickshake),Oreo Shake (Milkshake),0.6624125874125875
1,Dry Fruit Shake (Milkshake),Oreo Brownie Shake (Thickshake),0.6613719671844999
5,Nutella Waffles,Waffles,0.6613719671844998
5,Oreo Brownie Shake (Thickshake),Waffles,0.6613719671844998
1,Kulfi Shake (Thickshake),Strawberry Shake (Milkshake),0.6610642628671126
8,Blue Curacao,Kitkat Shake,0.6605648535564854
1,Blackcurrant Shake (Milkshake),Cookest N Cream Shake (Milkshake),0.6598746081504703
2,Blue Curacao,Coffee Shake (Milkshake),0.6578125
2,Blue Curacao,Hazelnut Shake (Thickshake),0.6578125
4,Belgium Dark Chocolate Brownie Shake (Thickshake),Chocolate Shake (Milkshake),0.6564449064449065
1,Choco-Dip Cookies Shake (Milkshake),Dry Fruit Shake (Milkshake),0.6486532755078749
3,Classic Lemonade,Custard Apple (sitaphal),0.6482093978102191
8,Kitkat Shake,Mango Shake (Milkshake),0.6481862958237403
1,Hazelnut Shake (Milkshake),Hazelnut Shake (Thickshake),0.6465870307167236
1,Cad-b,Dry Fruit Shake (Thickshake),0.6462561828415487
2,Coffee Shake (Milkshake),Mango Shake (Milkshake),0.6454855195911414
1,Choco-Chip Banana Shake (Milkshake),Classic Lemonade,0.6431845187574267
1,Choco Oreo Shake (Thickshake),Classic Lemonade,0.6431845187574267
1,Choco-Chip Brownie Shake (Milkshake),Chocolate Strawberry Shake (Milkshake),0.6429298642533937
2,Coffee Brownie Shake (Milkshake),Kitkat Shake,0.64271174940631
6,Kulfi Shake (Milkshake),Waffles,0.6424756252649428
2,Caramel Shake (Milkshake),Chocolate Brownie Shake (Milkshake),0.6411709958541332
3,Chilli Guava,Wonder Vanilla Shake (Milkshake),0.6398176291793314
1,Chocolate Shake (Thickshake),Wonder Vanilla Shake (Milkshake),0.6398176291793314
2,Oreo Shake (Milkshake),Waffle,0.6378787878787879
3,Cold Coffee,Peanut Butter Banana Shake (Milkshake),0.6329299528564535
1,Banana Shake (Milkshake),Belgium Dark Chocolate Brownie Shake (Thickshake),0.6321321321321322
6,Cad-b,Nutella Brownie Shake (Milkshake),0.630869130869131
1,Mango Shake (Thickshake),Oreo Shake (Milkshake),0.63009977827051
1,Dry Fruit Shake (Thickshake),Oreo Shake (Milkshake),0.63009977827051
1,Oreo Shake (Milkshake),Red Velvet Shake,0.63009977827051
1,Choco-Chip Brownie Shake (Thickshake),Chocolate Brownie Shake (Milkshake),0.6292974588938715
1,Chocolate Brownie Shake (Milkshake),Waffle,0.6292974588938715
1,Blackcurrant Crunch Shake (Milkshake),Strawberry Shake (Milkshake),0.6280110497237569
1,Banana Crunch Shake (Milkshake),Strawberry Shake (Milkshake),0.6280110497237569
2,Blue Curacao,Kulfi Shake (Milkshake),0.6264880952380953
7,Chocolate Strawberry Shake (Milkshake),Cold Coffee,0.6248154662813707
1,Cookest N Cream Shake (Milkshake),Dry Fruit Shake (Milkshake),0.6246290801186944
8,Cad-b,Choco-Chip Brownie Shake (Milkshake),0.6234471410942
7,Blue Curacao,Chocolate Brownie Shake (Milkshake),0.6194646860986547
1,Choco-Chip Brownie Shake (Milkshake),Cookest N Cream Shake (Milkshake),0.6191176470588236
10,Blackcurrant Shake (Milkshake),Blue Curacao,0.6186324451410659
2,Belgium Dark Chocolate Brownie Shake (Milkshake),Coffee Brownie Shake (Milkshake),0.6169000325626831
4,Blue Curacao,Custard Apple (sitaphal),0.61669921875
1,Cad-b,Choco-Chip Banana Shake (Milkshake),0.6161977557326396
1,Hazelnut Shake (Milkshake),Kulfi Shake (Milkshake),0.6157971721111652
5,Chocolate Shake (Milkshake),Coffee Brownie Shake (Milkshake),0.6154170997920997
12,Mango Shake (Milkshake),Wonder Vanilla Shake (Milkshake),0.6147481138963252
3,Belgium Dark Chocolate Brownie Shake (Milkshake),Chocolate Brownie Shake (Milkshake),0.6141336647036577
8,Dry Fruit Shake (Milkshake),Oreo Shake (Milkshake),0.6132721877528999
1,Fruit A List Shake (Milkshake),Waffles,0.6132721877528998
2,Dry Fruit Shake (Thickshake),Strawberry Shake (Milkshake),0.6126937070475679
2,Coffee Brownie Shake (Milkshake),Nutella Brownie Shake (Milkshake),0.6095559845559846
5,Caramel Shake (Milkshake),Mango Shake (Milkshake),0.6089486033878693
2,Belgium Dark Chocolate Shake (Milkshake),Belgium Dark Chocolate Shake (Thickshake),0.6081861958266452
1,Choco-Chip Brownie Shake (Milkshake),Coffee Shake (Thickshake),0.6078609625668451
3,Oreo Shake (Thickshake),Strawberry Shake (Milkshake),0.6077526287649262
2,Nutella Brownie Shake (Thickshake),Wonder Vanilla Shake (Milkshake),0.6075036075036075
